y,x,AP1,AP2,AP3
5,6,-48.0,-59.0,-90.0
5,6,-45.0,-61.0,-94.0
5,6,-45.0,-61.0,-94.0
5,6,-46.0,-58.0,-93.0
5,6,-54.0,-57.0,-92.0
5,6,-54.0,-57.0,-91.0
5,6,-54.0,-57.0,-91.0
5,6,-55.0,-57.0,-92.0
5,6,-55.0,-58.0,-92.0
5,6,-56.0,-58.0,-92.0
5,6,-56.0,-58.0,-92.0
5,6,-56.0,-58.0,-91.0
5,6,-53.0,-58.0,-92.0
5,6,-53.0,-58.0,-92.0
5,6,-54.0,-57.0,-91.0
5,6,-56.0,-57.0,-91.0
5,6,-53.0,-59.0,-89.0
5,6,-53.0,-59.0,-89.0
5,6,-52.0,-58.0,-93.0
5,6,-55.0,-58.0,-91.0
5,6,-56.0,-57.0,-90.0
5,6,-56.0,-57.0,-90.0
5,6,-55.0,-57.0,-90.0
5,6,-53.0,-58.0,-91.0
5,6,-53.0,-58.0,-91.0
5,6,-50.0,-58.0,-91.0
5,6,-50.0,-58.0,-91.0
5,6,-54.0,-57.0,-92.0
5,6,-54.0,-57.0,-92.0
5,6,-55.0,-57.0,-90.0
5,6,-57.0,-57.0,-90.0
5,6,-58.0,-57.0,-89.0
5,6,-58.0,-57.0,-89.0
5,6,-58.0,-57.0,-90.0
5,6,-57.0,-56.0,-91.0
5,6,-57.0,-56.0,-91.0
5,6,-58.0,-57.0,-92.0
5,6,-57.0,-57.0,-90.0
5,6,-56.0,-56.0,-89.0
5,6,-56.0,-56.0,-89.0
5,6,-56.0,-57.0,-91.0
5,6,-54.0,-57.0,-92.0
5,6,-54.0,-57.0,-92.0
5,6,-55.0,-57.0,-92.0
5,6,-55.0,-57.0,-92.0
5,6,-52.0,-57.0,-91.21
5,6,-52.0,-57.0,-91.21
5,6,-51.0,-57.0,-90.0
5,6,-51.0,-56.0,-91.0
5,6,-51.0,-56.0,-91.0
5,6,-52.0,-56.0,-92.0
5,6,-52.0,-55.0,-90.0
5,6,-50.0,-56.0,-96.0
5,6,-50.0,-56.0,-96.0
5,6,-49.0,-56.0,-93.0
5,6,-50.0,-56.0,-90.0
5,6,-50.0,-55.0,-90.0
5,6,-50.0,-55.0,-90.0
5,6,-46.0,-56.0,-91.0
5,7,-38.0,-62.0,-88.0
5,7,-37.0,-57.0,-88.0
5,7,-38.0,-56.0,-89.0
5,7,-38.0,-57.0,-87.0
5,7,-38.0,-57.0,-87.0
5,7,-39.0,-57.0,-86.0
5,7,-37.0,-60.0,-88.0
5,7,-37.0,-60.0,-88.0
5,7,-38.0,-64.0,-91.0
5,7,-38.0,-64.0,-91.0
5,7,-38.0,-63.0,-87.0
5,7,-38.0,-63.0,-87.0
5,7,-37.0,-63.0,-86.0
5,7,-36.0,-64.0,-87.0
5,7,-37.0,-64.0,-87.0
5,7,-37.0,-64.0,-87.0
5,7,-37.0,-62.0,-88.0
5,7,-37.0,-64.0,-89.0
5,7,-38.0,-64.0,-89.0
5,7,-38.0,-64.0,-89.0
5,7,-38.0,-61.0,-89.0
5,7,-38.0,-62.0,-86.0
5,7,-38.0,-62.0,-86.0
5,7,-37.0,-64.0,-88.0
5,7,-36.0,-66.0,-86.0
5,7,-36.0,-64.0,-87.0
5,7,-36.0,-64.0,-87.0
5,7,-37.0,-64.0,-88.0
5,7,-37.0,-64.0,-89.0
5,7,-37.0,-64.0,-89.0
5,7,-38.0,-64.0,-87.0
5,7,-37.0,-64.0,-87.0
5,7,-38.0,-62.0,-86.0
5,7,-38.0,-62.0,-86.0
5,7,-40.0,-55.0,-85.0
5,7,-36.0,-57.0,-88.0
5,7,-34.0,-56.0,-88.0
5,7,-34.0,-56.0,-88.0
5,7,-39.0,-62.0,-85.0
5,7,-38.0,-62.0,-88.0
5,7,-37.0,-64.0,-89.0
5,7,-37.0,-64.0,-89.0
5,7,-40.0,-62.0,-88.0
5,7,-41.0,-63.0,-87.14
5,7,-40.0,-63.0,-86.0
5,7,-40.0,-63.0,-86.0
5,7,-41.0,-62.0,-85.0
5,7,-41.0,-61.0,-87.0
5,7,-41.0,-61.0,-87.0
5,7,-40.0,-62.0,-86.0
5,7,-41.0,-63.0,-87.14
5,7,-41.0,-63.0,-87.14
5,7,-40.0,-64.0,-87.14
5,7,-40.0,-62.0,-86.0
5,7,-40.0,-61.0,-86.0
5,7,-40.0,-61.0,-86.0
5,7,-40.0,-61.0,-84.0
5,7,-40.0,-62.0,-86.0
5,7,-37.0,-61.0,-83.0
5,7,-39.0,-62.0,-84.0
5,8,-42.0,-57.0,-91.0
5,8,-42.0,-57.0,-91.0
5,8,-43.0,-54.0,-88.0
5,8,-41.0,-55.0,-90.0
5,8,-41.0,-55.0,-90.0
5,8,-41.0,-57.0,-90.0
5,8,-41.0,-57.0,-88.0
5,8,-41.0,-55.0,-88.0
5,8,-41.0,-55.0,-88.0
5,8,-41.0,-55.0,-86.0
5,8,-42.0,-55.0,-86.0
5,8,-42.0,-55.0,-86.0
5,8,-42.0,-54.0,-86.0
5,8,-42.0,-54.0,-88.0
5,8,-42.0,-54.0,-87.0
5,8,-42.0,-54.0,-87.0
5,8,-41.0,-55.0,-90.0
5,8,-40.0,-58.0,-88.0
5,8,-40.0,-58.0,-88.0
5,8,-40.0,-57.0,-87.0
5,8,-41.0,-55.0,-87.0
5,8,-41.0,-53.0,-89.0
5,8,-41.0,-53.0,-89.0
5,8,-42.0,-55.0,-89.0
5,8,-42.0,-54.0,-89.0
5,8,-43.0,-56.0,-90.0
5,8,-43.0,-56.0,-90.0
5,8,-43.0,-55.0,-88.0
5,8,-43.0,-56.0,-89.0
5,8,-43.0,-56.0,-89.0
5,8,-42.0,-56.0,-88.0
5,8,-44.0,-56.0,-88.0
5,8,-43.0,-53.0,-88.0
5,8,-40.0,-54.0,-87.0
5,8,-40.0,-54.0,-88.0
5,8,-38.0,-56.0,-90.0
5,8,-38.0,-56.0,-90.0
5,8,-37.0,-59.0,-88.0
5,8,-38.0,-54.0,-87.0
5,8,-38.0,-56.0,-87.0
5,8,-37.0,-57.0,-89.0
5,8,-37.0,-57.0,-89.0
5,8,-38.0,-55.0,-88.0
5,8,-39.0,-56.0,-87.0
5,8,-39.0,-56.0,-87.0
5,8,-38.0,-58.0,-87.0
5,8,-38.0,-57.0,-88.0
5,8,-38.0,-56.0,-86.0
5,8,-38.0,-56.0,-86.0
5,8,-37.0,-57.0,-89.0
5,8,-39.0,-54.0,-89.0
5,8,-39.0,-54.0,-89.0
5,8,-41.0,-54.0,-90.0
5,8,-40.0,-54.0,-88.0
5,8,-39.0,-56.0,-87.0
5,8,-39.0,-56.0,-87.0
5,8,-39.0,-55.0,-88.0
5,8,-36.0,-56.0,-90.0
5,8,-37.0,-57.0,-93.0
5,8,-38.0,-57.0,-92.0
5,9,-41.0,-51.0,-86.0
5,9,-43.0,-50.0,-88.0
5,9,-45.0,-54.0,-87.0
5,9,-47.0,-51.0,-87.0
5,9,-47.0,-51.0,-87.0
5,9,-42.0,-49.0,-86.0
5,9,-41.0,-50.0,-87.0
5,9,-41.0,-49.0,-87.0
5,9,-41.0,-49.0,-87.0
5,9,-40.0,-51.0,-87.0
5,9,-39.0,-51.0,-87.0
5,9,-39.0,-51.0,-88.0
5,9,-39.0,-51.0,-88.0
5,9,-40.0,-52.0,-85.0
5,9,-39.0,-53.0,-86.0
5,9,-39.0,-53.0,-86.0
5,9,-39.0,-52.0,-88.0
5,9,-40.0,-52.0,-89.0
5,9,-40.0,-52.0,-89.0
5,9,-39.0,-53.0,-88.0
5,9,-40.0,-53.0,-88.0
5,9,-39.0,-52.0,-89.0
5,9,-39.0,-52.0,-89.0
5,9,-39.0,-52.0,-86.0
5,9,-39.0,-53.0,-89.0
5,9,-37.0,-52.0,-87.0
5,9,-37.0,-52.0,-87.0
5,9,-39.0,-52.0,-88.0
5,9,-39.0,-52.0,-91.0
5,9,-39.0,-52.0,-91.0
5,9,-37.0,-56.0,-92.0
5,9,-38.0,-54.0,-92.0
5,9,-38.0,-54.0,-92.0
5,9,-42.0,-52.0,-91.0
5,9,-41.0,-50.0,-89.44
5,9,-41.0,-51.0,-92.0
5,9,-41.0,-51.0,-92.0
5,9,-42.0,-50.0,-91.0
5,9,-41.0,-52.0,-93.0
5,9,-43.0,-52.0,-90.0
5,9,-43.0,-52.0,-90.0
5,9,-43.0,-53.0,-92.0
5,9,-46.0,-51.0,-90.0
5,9,-46.0,-51.0,-90.0
5,9,-47.0,-52.0,-91.0
5,9,-43.0,-53.0,-89.0
5,9,-44.0,-53.0,-91.0
5,9,-44.0,-53.0,-91.0
5,9,-44.0,-53.0,-91.0
5,9,-43.0,-50.0,-92.0
5,9,-43.0,-51.0,-92.0
5,9,-43.0,-51.0,-92.0
5,9,-42.0,-53.0,-92.0
5,9,-44.0,-50.0,-91.0
5,9,-44.0,-50.0,-91.0
5,9,-40.0,-49.0,-92.0
5,9,-40.0,-49.0,-92.0
5,9,-39.0,-49.0,-91.0
5,9,-39.0,-50.0,-92.0
5,9,-39.0,-50.0,-92.0
5,10,-47.0,-48.0,-86.95
5,10,-43.0,-49.0,-92.0
5,10,-42.0,-52.0,-92.0
5,10,-42.0,-52.0,-92.0
5,10,-43.0,-50.0,-92.0
5,10,-46.0,-50.0,-89.0
5,10,-46.0,-50.0,-89.0
5,10,-46.0,-51.0,-89.0
5,10,-44.0,-50.0,-89.0
5,10,-46.0,-49.0,-90.0
5,10,-46.0,-49.0,-90.0
5,10,-47.0,-49.0,-87.0
5,10,-48.0,-47.0,-87.0
5,10,-48.0,-47.0,-87.0
5,10,-48.0,-47.0,-87.0
5,10,-46.0,-47.0,-87.0
5,10,-44.0,-46.0,-89.0
5,10,-44.0,-46.0,-89.0
5,10,-46.0,-48.0,-88.0
5,10,-44.0,-49.0,-87.0
5,10,-46.0,-51.0,-87.0
5,10,-46.0,-51.0,-87.0
5,10,-42.0,-47.0,-87.0
5,10,-44.0,-45.0,-89.0
5,10,-44.0,-45.0,-89.0
5,10,-43.0,-46.0,-90.0
5,10,-43.0,-46.0,-87.0
5,10,-43.0,-48.0,-88.0
5,10,-43.0,-48.0,-88.0
5,10,-44.0,-47.0,-90.0
5,10,-44.0,-47.0,-90.0
5,10,-44.0,-46.0,-89.0
5,10,-44.0,-46.0,-89.0
5,10,-46.0,-48.0,-84.0
5,10,-44.0,-46.0,-84.0
5,10,-44.0,-46.0,-84.0
5,10,-43.0,-48.0,-85.0
5,10,-48.0,-51.0,-85.0
5,10,-45.0,-48.0,-84.0
5,10,-45.0,-48.0,-84.0
5,10,-47.0,-44.0,-89.0
5,10,-44.0,-46.0,-83.0
5,10,-44.0,-46.0,-83.0
5,10,-39.0,-42.0,-83.0
5,10,-39.0,-42.0,-83.0
5,10,-39.0,-43.0,-85.0
5,10,-39.0,-43.0,-85.0
5,10,-41.0,-43.0,-85.0
5,10,-39.0,-42.0,-84.0
5,10,-39.0,-41.0,-83.0
5,10,-39.0,-41.0,-83.0
5,10,-41.0,-43.0,-86.0
5,10,-40.0,-42.0,-85.0
5,10,-42.0,-44.0,-84.0
5,10,-42.0,-44.0,-84.0
5,10,-42.0,-43.0,-84.0
5,10,-41.0,-42.0,-87.0
5,10,-41.0,-42.0,-87.0
5,10,-42.0,-45.0,-88.0
5,10,-44.0,-44.0,-87.0
5,11,-40.0,-50.0,-85.0
5,11,-40.0,-48.0,-90.0
5,11,-40.0,-50.0,-91.0
5,11,-39.0,-50.0,-92.0
5,11,-38.0,-50.0,-87.0
5,11,-38.0,-47.0,-90.0
5,11,-40.0,-45.0,-83.0
5,11,-38.0,-44.0,-89.0
5,11,-39.0,-45.0,-88.0
5,11,-38.0,-44.0,-88.0
5,11,-39.0,-45.0,-90.0
5,11,-38.0,-43.0,-89.0
5,11,-38.0,-43.0,-89.0
5,11,-38.0,-43.0,-90.0
5,11,-38.0,-43.0,-90.0
5,11,-38.0,-46.0,-88.0
5,11,-44.0,-43.0,-88.0
5,11,-38.0,-45.0,-88.0
5,11,-39.0,-45.0,-89.0
5,11,-38.0,-45.0,-88.0
5,11,-39.0,-44.0,-89.0
5,11,-39.0,-45.0,-89.0
5,11,-37.0,-43.0,-88.0
5,11,-38.0,-43.0,-89.0
5,11,-38.0,-46.0,-91.0
5,11,-39.0,-47.0,-96.0
5,11,-38.0,-48.0,-94.0
5,11,-39.0,-47.0,-92.0
5,11,-39.0,-48.0,-91.0
5,11,-39.0,-48.0,-94.0
5,11,-40.0,-48.0,-93.0
5,11,-38.0,-49.0,-94.0
5,11,-39.0,-47.0,-94.0
5,11,-40.0,-49.0,-93.0
5,11,-39.0,-50.0,-93.0
5,11,-39.0,-49.0,-90.0
5,11,-38.0,-51.0,-92.0
5,11,-44.0,-51.0,-92.0
5,11,-40.0,-51.0,-92.0
5,11,-38.0,-50.0,-93.0
5,11,-39.0,-50.0,-94.0
5,11,-39.0,-52.0,-95.0
5,11,-42.0,-52.0,-94.0
5,11,-41.0,-55.0,-93.0
5,11,-39.0,-53.0,-94.0
5,11,-39.0,-64.0,-90.0
5,11,-39.0,-56.0,-93.0
5,11,-41.0,-50.0,-85.0
5,11,-39.0,-48.0,-86.0
5,11,-41.0,-55.0,-87.0
5,11,-41.0,-55.0,-89.0
5,11,-43.0,-54.0,-89.0
5,11,-40.0,-50.0,-90.0
5,11,-43.0,-47.0,-90.0
5,11,-40.0,-49.0,-92.0
5,11,-41.0,-52.0,-94.0
5,11,-40.0,-48.0,-86.0
5,11,-41.0,-53.0,-91.0
5,11,-43.0,-53.0,-82.0
5,11,-42.0,-50.0,-84.0
5,12,-44.0,-58.0,-86.0
5,12,-43.0,-57.0,-86.0
5,12,-47.0,-57.0,-87.0
5,12,-46.0,-56.0,-85.0
5,12,-41.0,-58.0,-86.0
5,12,-42.0,-59.0,-86.0
5,12,-40.0,-58.0,-84.0
5,12,-42.0,-59.0,-84.0
5,12,-40.0,-58.0,-83.0
5,12,-49.0,-59.0,-84.0
5,12,-49.0,-58.0,-83.0
5,12,-50.0,-55.0,-83.0
5,12,-44.0,-56.0,-83.0
5,12,-43.0,-57.0,-82.0
5,12,-44.0,-57.0,-82.0
5,12,-46.0,-55.0,-82.0
5,12,-47.0,-56.0,-82.0
5,12,-46.0,-56.0,-82.0
5,12,-46.0,-56.0,-81.0
5,12,-47.0,-57.0,-82.0
5,12,-48.0,-56.0,-82.0
5,12,-49.0,-56.0,-82.0
5,12,-49.0,-55.0,-82.0
5,12,-50.0,-56.0,-82.0
5,12,-51.0,-55.0,-81.0
5,12,-50.0,-54.0,-81.0
5,12,-47.0,-56.0,-81.0
5,12,-44.0,-54.0,-81.0
5,12,-46.0,-55.0,-82.0
5,12,-46.0,-54.0,-84.0
5,12,-44.0,-55.0,-81.0
5,12,-43.0,-56.0,-81.0
5,12,-48.0,-57.0,-82.0
5,12,-45.0,-55.0,-82.0
5,12,-46.0,-54.0,-83.0
5,12,-42.0,-55.0,-83.0
5,12,-42.0,-58.0,-82.0
5,12,-41.0,-59.0,-83.0
5,12,-51.0,-61.0,-82.0
5,12,-50.0,-56.0,-83.0
5,12,-48.0,-54.0,-86.0
5,12,-48.0,-53.0,-83.0
5,12,-49.0,-56.0,-83.0
5,12,-49.0,-55.0,-83.0
5,12,-50.0,-54.0,-83.0
5,12,-51.0,-54.0,-85.0
5,12,-51.0,-55.0,-85.0
5,12,-55.0,-54.0,-82.0
5,12,-54.0,-54.0,-82.0
5,12,-55.0,-54.0,-82.0
5,12,-52.0,-55.0,-83.0
5,12,-53.0,-54.0,-82.0
5,12,-53.0,-54.0,-83.0
5,12,-50.0,-55.0,-85.0
5,12,-49.0,-56.0,-83.0
5,12,-49.0,-57.0,-82.0
5,12,-49.0,-56.0,-82.0
5,12,-46.0,-57.0,-84.0
5,12,-50.0,-59.0,-84.0
5,12,-47.0,-58.0,-82.0
5,13,-34.0,-56.0,-87.0
5,13,-38.0,-53.0,-87.0
5,13,-36.0,-54.0,-86.0
5,13,-37.0,-53.0,-86.0
5,13,-38.0,-54.0,-86.0
5,13,-38.0,-54.0,-87.0
5,13,-39.0,-56.0,-89.0
5,13,-36.0,-56.0,-96.0
5,13,-41.0,-58.0,-92.0
5,13,-36.0,-56.0,-92.0
5,13,-35.0,-58.0,-94.0
5,13,-33.0,-56.0,-97.0
5,13,-33.0,-55.0,-95.0
5,13,-36.0,-55.0,-98.0
5,13,-37.0,-54.0,-90.0
5,13,-38.0,-55.0,-91.0
5,13,-38.0,-55.0,-88.0
5,13,-44.0,-55.0,-86.0
5,13,-44.0,-55.0,-92.0
5,13,-44.0,-54.0,-87.0
5,13,-40.0,-54.0,-87.0
5,13,-35.0,-50.0,-86.0
5,13,-36.0,-53.0,-88.0
5,13,-35.0,-54.0,-91.0
5,13,-35.0,-54.0,-91.0
5,13,-39.0,-54.0,-93.0
5,13,-41.0,-54.0,-91.0
5,13,-38.0,-55.0,-91.0
5,13,-43.0,-55.0,-91.0
5,13,-41.0,-56.0,-91.0
5,13,-39.0,-55.0,-93.0
5,13,-34.0,-54.0,-93.0
5,13,-48.0,-53.0,-92.0
5,13,-36.0,-51.0,-86.0
5,13,-35.0,-52.0,-89.0
5,13,-38.0,-55.0,-89.0
5,13,-42.0,-54.0,-87.0
5,13,-33.0,-54.0,-87.0
5,13,-36.0,-56.0,-89.0
5,13,-35.0,-56.0,-89.0
5,13,-33.0,-54.0,-88.0
5,13,-34.0,-55.0,-89.0
5,13,-35.0,-53.0,-91.0
5,13,-38.0,-53.0,-90.0
5,13,-43.0,-53.0,-92.0
5,13,-46.0,-55.0,-91.0
5,13,-39.0,-55.0,-90.0
5,13,-45.0,-54.0,-91.0
5,13,-38.0,-53.0,-93.0
5,13,-41.0,-54.0,-91.0
5,13,-43.0,-53.0,-89.0
5,13,-45.0,-50.0,-89.0
5,13,-40.0,-53.0,-92.0
5,13,-38.0,-53.0,-92.0
5,13,-45.0,-52.0,-85.0
5,13,-41.0,-54.0,-85.0
5,13,-42.0,-54.0,-85.0
5,13,-37.0,-54.0,-86.0
5,13,-37.0,-53.0,-89.0
5,13,-39.0,-52.0,-92.0
5,14,-47.0,-57.0,-87.0
5,14,-43.0,-56.0,-85.0
5,14,-38.0,-55.0,-90.0
5,14,-39.0,-56.0,-87.0
5,14,-40.0,-57.0,-87.0
5,14,-44.0,-58.0,-87.0
5,14,-38.0,-59.0,-90.0
5,14,-38.0,-57.0,-89.0
5,14,-39.0,-58.0,-88.0
5,14,-43.0,-59.0,-83.0
5,14,-45.0,-56.0,-88.0
5,14,-44.0,-59.0,-84.0
5,14,-45.0,-59.0,-89.0
5,14,-48.0,-58.0,-87.0
5,14,-45.0,-58.0,-94.0
5,14,-50.0,-58.0,-89.0
5,14,-49.0,-59.0,-86.0
5,14,-46.0,-60.0,-86.0
5,14,-47.0,-61.0,-89.0
5,14,-48.0,-60.0,-92.0
5,14,-41.0,-58.0,-90.0
5,14,-40.0,-58.0,-89.0
5,14,-44.0,-59.0,-89.0
5,14,-48.0,-60.0,-91.0
5,14,-46.0,-59.0,-91.0
5,14,-42.0,-60.0,-92.0
5,14,-44.0,-57.0,-91.0
5,14,-43.0,-57.0,-90.0
5,14,-46.0,-58.0,-90.0
5,14,-43.0,-58.0,-91.0
5,14,-45.0,-57.0,-90.0
5,14,-51.0,-58.0,-87.0
5,14,-49.0,-59.0,-87.0
5,14,-52.0,-59.0,-86.0
5,14,-47.0,-59.0,-84.0
5,14,-54.0,-58.0,-83.0
5,14,-54.0,-57.0,-86.0
5,14,-47.0,-57.0,-86.0
5,14,-42.0,-55.0,-86.0
5,14,-42.0,-56.0,-86.0
5,14,-43.0,-56.0,-85.0
5,14,-48.0,-55.0,-89.0
5,14,-42.0,-55.0,-88.0
5,14,-43.0,-55.0,-89.0
5,14,-43.0,-55.0,-85.0
5,14,-44.0,-56.0,-90.0
5,14,-44.0,-56.0,-86.0
5,14,-44.0,-57.0,-85.0
5,14,-44.0,-55.0,-85.0
5,14,-47.0,-57.0,-84.0
5,14,-47.0,-57.0,-85.0
5,14,-47.0,-59.0,-85.0
5,14,-44.0,-59.0,-84.0
5,14,-46.0,-59.0,-83.0
5,14,-42.0,-57.0,-86.0
5,14,-44.0,-55.0,-85.0
5,14,-48.0,-57.0,-83.0
5,14,-47.0,-57.0,-83.0
5,14,-45.0,-59.0,-85.0
5,14,-44.0,-57.0,-85.0
5,15,-45.0,-76.0,-89.0
5,15,-43.0,-76.0,-89.0
5,15,-44.0,-79.0,-88.0
5,15,-44.0,-76.0,-86.0
5,15,-43.0,-76.0,-88.0
5,15,-42.0,-81.0,-86.0
5,15,-42.0,-78.0,-86.0
5,15,-44.0,-78.0,-86.0
5,15,-44.0,-80.0,-88.0
5,15,-43.0,-81.0,-83.0
5,15,-43.0,-79.0,-88.0
5,15,-45.0,-76.0,-88.0
5,15,-43.0,-76.0,-89.0
5,15,-44.0,-77.0,-87.0
5,15,-43.0,-79.0,-88.0
5,15,-45.0,-77.0,-88.0
5,15,-42.0,-75.0,-86.0
5,15,-42.0,-76.0,-88.0
5,15,-43.0,-76.0,-90.0
5,15,-41.0,-80.0,-85.0
5,15,-43.0,-76.0,-85.0
5,15,-43.0,-76.0,-87.0
5,15,-43.0,-77.0,-85.0
5,15,-42.0,-76.0,-87.0
5,15,-42.0,-74.0,-86.0
5,15,-41.0,-76.0,-85.0
5,15,-42.0,-77.0,-85.0
5,15,-41.0,-77.0,-87.0
5,15,-42.0,-77.0,-86.0
5,15,-43.0,-75.0,-86.0
5,15,-43.0,-77.0,-86.0
5,15,-40.0,-78.0,-86.0
5,15,-40.0,-75.0,-85.0
5,15,-40.0,-76.0,-86.0
5,15,-41.0,-78.0,-85.0
5,15,-40.0,-76.0,-88.0
5,15,-40.0,-77.0,-85.0
5,15,-42.0,-77.0,-86.0
5,15,-41.0,-76.0,-86.0
5,15,-42.0,-79.0,-86.0
5,15,-41.0,-74.0,-86.0
5,15,-42.0,-81.0,-86.0
5,15,-43.0,-83.0,-85.0
5,15,-44.0,-77.0,-87.0
5,15,-43.0,-77.0,-88.0
5,15,-44.0,-76.0,-89.0
5,15,-45.0,-76.0,-87.0
5,15,-43.0,-77.0,-86.0
5,15,-42.0,-77.0,-88.0
5,15,-43.0,-75.0,-87.0
5,15,-44.0,-74.0,-87.0
5,15,-42.0,-74.0,-91.0
5,15,-42.0,-76.0,-89.0
5,15,-42.0,-77.0,-87.0
5,15,-41.0,-74.0,-89.0
5,15,-42.0,-74.0,-88.0
5,15,-42.0,-74.0,-90.0
5,15,-42.0,-74.0,-91.0
5,15,-39.0,-76.0,-86.0
5,15,-40.0,-73.0,-84.0
5,16,-49.0,-83.0,-86.0
5,16,-52.0,-87.0,-83.0
5,16,-55.0,-82.0,-81.0
5,16,-52.0,-83.0,-80.0
5,16,-53.0,-83.0,-78.0
5,16,-52.0,-79.72,-80.0
5,16,-50.0,-85.0,-85.0
5,16,-50.0,-86.0,-80.0
5,16,-49.0,-85.0,-81.0
5,16,-50.0,-85.0,-83.0
5,16,-49.0,-81.0,-85.0
5,16,-49.0,-85.0,-81.0
5,16,-49.0,-86.0,-82.0
5,16,-52.0,-81.0,-82.0
5,16,-50.0,-79.0,-84.0
5,16,-49.0,-78.0,-87.0
5,16,-50.0,-79.0,-87.0
5,16,-50.0,-78.0,-88.0
5,16,-51.0,-78.0,-87.0
5,16,-50.0,-77.0,-87.0
5,16,-49.0,-75.0,-85.0
5,16,-49.0,-75.0,-83.0
5,16,-50.0,-78.0,-84.0
5,16,-52.0,-77.0,-85.0
5,16,-50.0,-78.0,-84.0
5,16,-50.0,-80.0,-84.0
5,16,-50.0,-80.0,-85.0
5,16,-52.0,-78.0,-85.0
5,16,-50.0,-78.0,-82.0
5,16,-49.0,-79.72,-87.0
5,16,-51.0,-78.0,-86.0
5,16,-50.0,-80.0,-83.0
5,16,-50.0,-81.0,-83.93
5,16,-50.0,-82.0,-86.0
5,16,-48.0,-80.0,-85.0
5,16,-51.0,-81.0,-83.0
5,16,-50.0,-78.0,-83.0
5,16,-49.0,-79.0,-85.0
5,16,-50.0,-79.0,-83.0
5,16,-52.0,-78.0,-83.0
5,16,-49.0,-75.0,-83.0
5,16,-49.0,-80.0,-83.0
5,16,-50.0,-76.0,-83.0
5,16,-50.0,-80.0,-83.0
5,16,-53.0,-76.0,-84.0
5,16,-50.0,-76.0,-82.0
5,16,-51.0,-77.0,-86.0
5,16,-49.0,-77.0,-88.0
5,16,-51.0,-79.0,-86.0
5,16,-51.0,-80.0,-82.0
5,16,-51.0,-80.0,-85.0
5,16,-51.0,-78.0,-85.0
5,16,-52.0,-76.0,-84.0
5,16,-51.0,-80.0,-85.0
5,16,-50.0,-81.0,-87.0
5,16,-52.0,-81.0,-86.0
5,16,-51.0,-80.0,-83.0
5,16,-50.0,-80.0,-83.0
5,16,-51.0,-78.0,-83.0
5,16,-50.0,-78.0,-83.0
5,17,-54.0,-80.0,-78.0
5,17,-53.0,-81.0,-80.0
5,17,-56.0,-82.0,-78.0
5,17,-60.0,-82.0,-77.0
5,17,-55.0,-86.0,-82.0
5,17,-53.0,-86.0,-79.0
5,17,-53.0,-86.0,-78.0
5,17,-52.0,-86.0,-78.0
5,17,-53.0,-87.0,-80.0
5,17,-54.0,-87.0,-81.0
5,17,-54.0,-88.0,-81.0
5,17,-52.0,-87.0,-80.0
5,17,-51.0,-86.0,-81.0
5,17,-52.0,-86.0,-78.0
5,17,-52.0,-85.0,-78.0
5,17,-53.0,-86.0,-77.0
5,17,-56.0,-87.0,-81.0
5,17,-54.0,-87.0,-81.0
5,17,-51.0,-86.0,-78.0
5,17,-51.0,-85.0,-79.0
5,17,-51.0,-85.0,-78.0
5,17,-52.0,-83.0,-78.0
5,17,-53.0,-85.0,-79.0
5,17,-52.0,-86.0,-81.0
5,17,-52.0,-83.0,-81.0
5,17,-54.0,-86.0,-80.0
5,17,-55.0,-88.0,-81.0
5,17,-54.0,-88.0,-83.0
5,17,-54.0,-86.0,-80.0
5,17,-56.0,-88.0,-78.0
5,17,-55.0,-88.0,-77.0
5,17,-54.0,-87.0,-80.0
5,17,-55.0,-87.0,-81.0
5,17,-53.0,-88.0,-79.0
5,17,-54.0,-86.0,-86.0
5,17,-53.0,-85.0,-82.0
5,17,-51.0,-84.0,-81.0
5,17,-52.0,-83.0,-75.0
5,17,-53.0,-83.0,-78.0
5,17,-52.0,-84.0,-79.0
5,17,-53.0,-86.0,-82.0
5,17,-53.0,-86.0,-80.0
5,17,-53.0,-86.0,-79.0
5,17,-52.0,-87.0,-83.0
5,17,-52.0,-86.0,-81.0
5,17,-51.0,-85.0,-79.0
5,17,-53.0,-85.0,-78.0
5,17,-52.0,-87.0,-76.0
5,17,-56.0,-86.0,-80.0
5,17,-54.0,-83.0,-80.0
5,17,-53.0,-82.0,-79.0
5,17,-54.0,-83.0,-84.0
5,17,-53.0,-82.0,-80.0
5,17,-51.0,-82.0,-79.0
5,17,-49.0,-86.0,-79.0
5,17,-53.0,-85.08,-79.53
5,17,-51.0,-82.0,-77.0
5,17,-49.0,-82.0,-78.0
5,17,-50.0,-82.0,-79.0
5,17,-51.0,-83.0,-77.0
5,18,-56.0,-72.0,-85.0
5,18,-60.0,-73.0,-85.0
5,18,-57.0,-71.0,-89.0
5,18,-64.0,-71.0,-89.0
5,18,-65.0,-72.0,-93.0
5,18,-63.0,-68.0,-87.0
5,18,-62.0,-67.0,-83.0
5,18,-63.0,-67.0,-84.0
5,18,-63.0,-68.0,-84.0
5,18,-62.0,-68.0,-86.0
5,18,-63.0,-68.0,-92.0
5,18,-64.0,-69.0,-90.0
5,18,-62.0,-68.0,-88.0
5,18,-62.0,-69.0,-92.0
5,18,-62.0,-69.0,-91.0
5,18,-62.0,-67.0,-84.0
5,18,-64.0,-67.0,-83.0
